time,Open,High,Low,Close,Volume,spread,real_volume,Spread_Price
2026-08-19 17:00:00,4488.03,4488.2,4480.94,4484.71,5410,41,0,0.41000000000000003
2026-08-19 17:05:00,4484.74,4487.01,4481.83,4481.96,4626,41,0,0.41000000000000003
2026-08-19 17:10:00,4481.97,4487.61,4479.67,4485.36,4234,41,0,0.41000000000000003
2026-08-19 17:15:00,4485.33,4487.23,4483.68,4486.13,4672,41,0,0.41000000000000003
2026-08-19 17:20:00,4485.93,4487.77,4480.93,4480.93,4596,41,0,0.41000000000000003
2026-08-19 17:25:00,4480.93,4484.44,4478.04,4483.52,5448,43,0,0.43
2026-08-19 17:30:00,4483.51,4485.99,4480.1,4484.58,5474,41,0,0.41000000000000003
2026-08-19 17:35:00,4484.58,4488.23,4484.57,4487.02,4178,41,0,0.41000000000000003
2026-08-19 17:40:00,4487.02,4492.39,4484.59,4490.1,4577,41,0,0.41000000000000003
2026-08-19 17:45:00,4490.09,4493.92,4489.7,4490.54,4197,43,0,0.43
2026-08-19 17:50:00,4490.54,4492.71,4488.52,4491.05,3770,41,0,0.41000000000000003
2026-08-19 17:55:00,4491.05,4493.72,4490.67,4493.67,3699,41,0,0.41000000000000003
2026-08-19 18:00:00,4493.67,4497.3,4493.1,4493.18,4641,44,0,0.44
2026-08-19 18:05:00,4493.18,4497.4,4490.95,4497.2,3847,41,0,0.41000000000000003
2026-08-19 18:10:00,4497.2,4498.91,4496.54,4497.53,3394,41,0,0.41000000000000003
2026-08-19 18:15:00,4497.54,4499.22,4494.87,4494.96,3818,41,0,0.41000000000000003
2026-08-19 18:20:00,4494.96,4496.63,4493.37,4494.8,3493,41,0,0.41000000000000003
2026-08-19 18:25:00,4494.8,4495.49,4490.49,4491.02,3662,41,0,0.41000000000000003
2026-08-19 18:30:00,4490.99,4495.61,4490.48,4495.5,3485,41,0,0.41000000000000003
2026-08-19 18:35:00,4495.49,4496.05,4491.98,4495.35,3516,41,0,0.41000000000000003
2026-08-19 18:40:00,4495.35,4496.27,4493.6,4494.99,3560,41,0,0.41000000000000003
2026-08-19 18:45:00,4495.0,4496.69,4493.42,4494.54,3425,41,0,0.41000000000000003
2026-08-19 18:50:00,4494.52,4497.74,4494.06,4494.44,3611,41,0,0.41000000000000003
2026-08-19 18:55:00,4494.39,4495.14,4493.02,4493.13,3747,41,0,0.41000000000000003
2026-08-19 19:00:00,4493.13,4498.87,4493.13,4496.64,4634,41,0,0.41000000000000003
2026-08-19 19:05:00,4496.64,4497.14,4491.32,4493.0,4211,41,0,0.41000000000000003
